Mj_hon	Mj_strat	Mj_ossChoose0	Mj_ossChoose1	Mj_probChoose2	Mj_probChoose3	Mj_probChoose4	Mj_probChoose5	Mj_probChoose6	Mj_reluctantStrat7	Mj_probChoose8	Mj_strat_push	Mj_ossChoose0_push	Mj_ossChoose1_push	Mj_probChoose2_push	Mj_probChoose3_push	Mj_probChoose4_push	Mj_probChoose5_push	Mj_probChoose6_push	Mj_reluctantStrat7_push	Mj_probChoose8_push	Score_hon	Score_strat	Score_ossChoose0	Score_ossChoose1	Score_probChoose2	Score_probChoose3	Score_probChoose4	Score_strat_push	Score_ossChoose0_push	Score_ossChoose1_push	Score_probChoose2_push	Score_probChoose3_push	Score_probChoose4_push	Irv_hon	Irv_strat	Irv_ossChoose0	Irv_ossChoose1	Irv_probChoose2	Irv_probChoose3	Irv_probChoose4	Irv_strat_push	Irv_ossChoose0_push	Irv_ossChoose1_push	Irv_probChoose2_push	Irv_probChoose3_push	Irv_probChoose4_push	type_hon	type_strat	type_ossChoose0	type_ossChoose1	type_probChoose2	type_probChoose3	type_probChoose4	type_strat_push	type_ossChoose0_push	type_ossChoose1_push	type_probChoose2_push	type_probChoose3_push	type_probChoose4_push
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.35146984831290556	0.35146984831290556	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.8442125871142951	0.8442125871142951	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.45655856850678833	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	0.37444779005178686	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1	0	0	0	0	0	0	0	0	1.0	1.0	0.37444779005178686	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
0.9417624115378702	0.9417624115378702	0.9417624115378702	0.9417624115378702	0.9417624115378702	0.9417624115378702	0.9417624115378702	0.9417624115378702	0.9417624115378702	0.9417624115378702	0.9417624115378702	0	0	0	0	0	0	0	0	0	0	1.0	0.9417624115378702	0.9417624115378702	0.9417624115378702	0.9417624115378702	0.9417624115378702	0.9417624115378702	1	1	1	1	1	1	0.9417624115378702	0.9417624115378702	0.9417624115378702	0.9417624115378702	0.9417624115378702	0.9417624115378702	0.9417624115378702	0	0	0	0	0	0	-0.12884426602302684	0.9417624115378702	-0.12884426602302684	0.9417624115378702	0.9417624115378702	0.9417624115378702	0.9417624115378702	1	0	1	1	1	1
0.7426938354751211	0.7460270103849378	1.0	1.0	0.7426938354751211	1.0	1.0	0.7426938354751211	1.0	1.0	0.7426938354751211	1	1	1	0	1	1	0	1	1	0	1.0	1.0	0.7460270103849378	0.7460270103849378	1.0	1.0	1.0	0	1	1	0	0	0	0.7426938354751211	1.0	0.7426938354751211	0.7426938354751211	1.0	1.0	1.0	1	0	0	1	1	1	0.7426938354751211	0.7426938354751211	0.7426938354751211	0.7426938354751211	0.7426938354751211	0.7426938354751211	0.7460270103849378	0	0	0	0	0	1
0.8803569813661981	1.0	1.0	0.8803569813661981	0.8803569813661981	1.0	0.8803569813661981	0.8803569813661981	0.8803569813661981	0.8803569813661981	0.8803569813661981	1	1	0	0	1	0	0	0	0	0	1.0	0.8803569813661981	0.8803569813661981	0.8803569813661981	1.0	0.8803569813661981	0.8803569813661981	1	1	1	0	1	1	0.8803569813661981	0.8803569813661981	0.8803569813661981	0.8803569813661981	0.8803569813661981	0.8803569813661981	0.8803569813661981	0	0	0	0	0	0	0.8803569813661981	0.8803569813661981	0.8803569813661981	0.8803569813661981	0.8803569813661981	0.8803569813661981	0.8803569813661981	0	0	0	0	0	0
1.0	0.7669042254980348	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	0	0	0	0	0	0	0	0	0	0.7862083965281731	1.0	1.0	1.0	1.0	1.0	1.0	1	1	1	1	1	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	0.9098149163737635	0.9098149163737635	0.9098149163737635	1.0	0.9098149163737635	0.9098149163737635	0.9098149163737635	0.9098149163737635	0.9098149163737635	0.9098149163737635	1	1	1	0	1	1	1	1	1	1	1.0	0.9098149163737635	0.9098149163737635	0.9098149163737635	1.0	0.9098149163737635	0.9098149163737635	1	1	1	0	1	1	0.9098149163737635	0.9098149163737635	0.9098149163737635	0.9098149163737635	0.9098149163737635	0.9098149163737635	0.9098149163737635	0	0	0	0	0	0	0.9098149163737635	0.9098149163737635	0.9098149163737635	0.9098149163737635	0.9098149163737635	0.9098149163737635	0.9098149163737635	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.37430273845504336	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
0.9073833367548699	0.9073833367548699	1.0	0.9073833367548699	0.9073833367548699	0.9073833367548699	0.9073833367548699	0.9073833367548699	0.9073833367548699	0.9073833367548699	0.9073833367548699	0	1	0	0	0	0	0	0	0	0	0.9073833367548699	0.9073833367548699	1.0	1.0	1.0	1.0	0.9073833367548699	0	1	1	1	1	0	0.9073833367548699	0.9073833367548699	0.9073833367548699	0.9073833367548699	0.9073833367548699	0.9073833367548699	0.9073833367548699	0	0	0	0	0	0	0.9073833367548699	0.9073833367548699	0.9073833367548699	0.9073833367548699	0.9073833367548699	0.9073833367548699	0.9073833367548699	0	0	0	0	0	0
1.0	0.6786995843001524	0.7228246938241757	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	0	0	0	0	0	0	0	1.0	1.0	0.6786995843001524	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0.933315189471231	1.0	1.0	1.0	1.0	1.0	1.0	1	1	1	1	1	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.6040931974568401	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0.5459964479469597	1.0	0.5459964479469597	0.5459964479469597	0.5459964479469597	0.5459964479469597	1.0	1	0	0	0	0	1
0.19384488410091857	0.19384488410091857	0.19384488410091857	0.19384488410091857	0.19384488410091857	0.19384488410091857	0.19384488410091857	0.19384488410091857	0.19384488410091857	0.19384488410091857	0.19384488410091857	0	0	0	0	0	0	0	0	0	0	0.19384488410091857	0.19384488410091857	1.0	1.0	0.19384488410091857	0.19384488410091857	0.19384488410091857	0	1	1	0	0	0	0.19384488410091857	0.19384488410091857	0.19384488410091857	0.19384488410091857	0.19384488410091857	0.19384488410091857	0.19384488410091857	0	0	0	0	0	0	0.19384488410091857	0.19384488410091857	0.19384488410091857	0.19384488410091857	0.19384488410091857	0.19384488410091857	0.19384488410091857	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	0.22928712128652512	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	0	0	0	0	0	0	0	0	0	1.0	1.0	0.22928712128652512	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.49496311582213154	0.49496311582213154	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	0.4865397036419525	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	0	0	0	0	0	0	0	0	0	1.0	1.0	0.4865397036419525	0.4865397036419525	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.5663860171246531	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.43564985643041365	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0	0	0	0	0	0	0	0	0	0	1.0	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	1	1	1	1	1	1	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0	0	0	0	0	0	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0.9841296592041507	0	0	0	0	0	0
1.0	-0.03180204679482019	0.4271809878399161	1.0	1.0	1.0	1.0	-0.03180204679482019	-0.03180204679482019	1.0	1.0	1	1	0	0	0	0	1	1	0	0	1.0	1.0	0.4271809878399161	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	-0.03180204679482019	-0.03180204679482019	1.0	0	0	0	1	1	0	-0.03180204679482019	-0.03180204679482019	-0.03180204679482019	-0.03180204679482019	-0.03180204679482019	-0.03180204679482019	-0.03180204679482019	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.5461930392739646	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0.8553791901149937	1.0	1.0	1.0	1.0	1.0	1.0	1	1	1	1	1	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.735887749483186	0.735887749483186	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	0.7989154156214944	1.0	1.0	0.7989154156214944	0.7989154156214944	1.0	1.0	0.7989154156214944	1.0	0	1	0	0	1	1	0	0	1	0	1.0	0.7989154156214944	0.7989154156214944	0.7989154156214944	1.0	1.0	0.7989154156214944	1	1	1	0	0	1	0.7989154156214944	0.7989154156214944	0.7989154156214944	0.7989154156214944	0.7989154156214944	0.7989154156214944	0.7989154156214944	0	0	0	0	0	0	0.7989154156214944	0.7989154156214944	0.7989154156214944	0.7989154156214944	0.7989154156214944	0.7989154156214944	0.7989154156214944	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	0.37382495131671795	0.37382495131671795	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1	1	0	0	0	0	0	0	0	1.0	1.0	0.37382495131671795	0.37382495131671795	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	0.7216328824822056	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.621717169606422	0.621717169606422	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.45210307164948066	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	0.14908519436001144	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0.21795511428307235	1.0	0.21795511428307235	0.21795511428307235	0.21795511428307235	1.0	1.0	1	0	0	0	1	1
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.9602157464190164	0.9602157464190164	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
0.7228496240156154	0.7228496240156154	0.7228496240156154	0.7228496240156154	0.7228496240156154	0.7228496240156154	0.7228496240156154	0.7228496240156154	0.7228496240156154	0.7228496240156154	0.7228496240156154	0	0	0	0	0	0	0	0	0	0	0.7228496240156154	0.7228496240156154	1.0	1.0	0.7228496240156154	0.7228496240156154	0.7228496240156154	0	1	1	0	0	0	0.7228496240156154	0.7228496240156154	0.7228496240156154	0.7228496240156154	0.7228496240156154	0.7228496240156154	0.7228496240156154	0	0	0	0	0	0	0.7228496240156154	0.7228496240156154	0.7228496240156154	0.7228496240156154	0.7228496240156154	0.7228496240156154	0.7228496240156154	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	0.4825279523399906	0.4825279523399906	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1	1	0	0	0	0	0	0	0	1.0	1.0	0.4825279523399906	0.4825279523399906	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.4241101660901203	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0.26987571707571917	1.0	0.26987571707571917	0.26987571707571917	1.0	1.0	1.0	1	0	0	1	1	1
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.60147568330973	0.60147568330973	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
0.47156244981816503	1.0	-0.0030743270187072796	-0.0030743270187072796	0.47156244981816503	-0.0030743270187072796	0.47156244981816503	0.47156244981816503	0.47156244981816503	0.47156244981816503	0.47156244981816503	1	1	1	0	1	0	0	0	0	0	1.0	0.47156244981816503	0.47156244981816503	0.47156244981816503	1.0	0.47156244981816503	0.47156244981816503	1	1	1	0	1	1	0.47156244981816503	-0.0030743270187072796	0.47156244981816503	0.47156244981816503	0.47156244981816503	-0.0030743270187072796	0.47156244981816503	1	0	0	0	1	0	1.0	0.47156244981816503	1.0	1.0	0.47156244981816503	0.47156244981816503	0.47156244981816503	1	0	0	1	1	1
1.0	0.44991836740940705	0.6075824692817221	0.6075824692817221	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	1	0	0	0	0	0	0	0	1.0	1.0	0.6075824692817221	0.6075824692817221	1.0	1.0	1.0	0	1	1	0	0	0	0.44991836740940705	0.44991836740940705	0.44991836740940705	0.44991836740940705	0.44991836740940705	0.44991836740940705	0.44991836740940705	0	0	0	0	0	0	1.0	0.44991836740940705	1.0	1.0	1.0	0.44991836740940705	0.44991836740940705	1	0	0	0	1	1
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.6308291758658571	0.6308291758658571	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	0.7078184819593879	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1	0	0	0	0	0	0	0	0	1.0	1.0	0.7078184819593879	0.7078184819593879	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
0.9634671023063446	1.0	1.0	1.0	0.9634671023063446	0.9634671023063446	0.9634671023063446	0.9634671023063446	0.9634671023063446	0.3955376930592428	0.9634671023063446	1	1	1	0	0	0	0	0	1	0	1.0	0.9634671023063446	0.9634671023063446	0.9634671023063446	1.0	1.0	0.9634671023063446	1	1	1	0	0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	0.5131397262566136	0.5754352724910946	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1	1	0	0	0	0	0	0	0	1.0	1.0	0.5754352724910946	0.5754352724910946	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.5699063239266132	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
